Modelo,Categoria,FraseID,Texto,NumPalavras,Latência (s),WER,Transcrição Whisper,Arquivo,Status,Throughput,CER,WER_zero,Log_Latencia
Kokoro,nomes_proprios_brasileiros,nomes_proprios_brasileiros_05,Fernanda pediu apoio técnico a Ricardo Menezes.,7,3.156,0.0,fernanda pediu apoio técnico a ricardo menezes.,audios_tcc/kokoro_nomes_proprios_brasileiros_nomes_proprios_brasileiros_05.wav,OK,14.892268694550063,0.06382978723404255,True,1.4245530732369809
XTTS,nomes_proprios_brasileiros,nomes_proprios_brasileiros_05,Fernanda pediu apoio técnico a Ricardo Menezes.,7,22.602,0.0,fernanda pediu apoio técnico a ricardo menezes.,audios_tcc/xtts_nomes_proprios_brasileiros_nomes_proprios_brasileiros_05.wav,OK,2.07946199451376,0.06382978723404255,True,3.161331454203557
Piper,nomes_proprios_brasileiros,nomes_proprios_brasileiros_06,Juliana e Marcelo organizaram os arquivos do projeto.,8,0.421,0.0,juliana e marcelo organizaram os arquivos do projeto.,audios_tcc/piper_nomes_proprios_brasileiros_nomes_proprios_brasileiros_06.wav,OK,125.89073634204276,0.03773584905660377,True,0.35136084911496357
Kokoro,nomes_proprios_brasileiros,nomes_proprios_brasileiros_06,Juliana e Marcelo organizaram os arquivos do projeto.,8,3.05,0.0,juliana e marcelo organizaram os arquivos do projeto.,audios_tcc/kokoro_nomes_proprios_brasileiros_nomes_proprios_brasileiros_06.wav,OK,17.37704918032787,0.03773584905660377,True,1.3987168811184478
XTTS,nomes_proprios_brasileiros,nomes_proprios_brasileiros_06,Juliana e Marcelo organizaram os arquivos do projeto.,8,15.269,0.0,juliana e marcelo organizaram os arquivos do projeto.,audios_tcc/xtts_nomes_proprios_brasileiros_nomes_proprios_brasileiros_06.wav,OK,3.4710852053179644,0.03773584905660377,True,2.7892614565270333
Piper,nomes_proprios_brasileiros,nomes_proprios_brasileiros_07,Beatriz Nogueira conversou com Vinícius sobre os resultados.,8,0.426,0.25,b.a. tris nogueira conversou com vinícius sobre os resultados.,audios_tcc/piper_nomes_proprios_brasileiros_nomes_proprios_brasileiros_07.wav,OK,140.8450704225352,0.11666666666666667,False,0.3548733219921042
Kokoro,nomes_proprios_brasileiros,nomes_proprios_brasileiros_07,Beatriz Nogueira conversou com Vinícius sobre os resultados.,8,3.152,0.125,piatriz nogueira conversou com vinícius sobre os resultados.,audios_tcc/kokoro_nomes_proprios_brasileiros_nomes_proprios_brasileiros_07.wav,OK,19.03553299492386,0.06666666666666667,False,1.4235901458635876
XTTS,nomes_proprios_brasileiros,nomes_proprios_brasileiros_07,Beatriz Nogueira conversou com Vinícius sobre os resultados.,8,17.208,0.375,b3 nogueira conversou com vinicius sobre os resultados.de.,audios_tcc/xtts_nomes_proprios_brasileiros_nomes_proprios_brasileiros_07.wav,OK,3.4867503486750353,0.21666666666666667,False,2.90186105794392
Piper,nomes_proprios_brasileiros,nomes_proprios_brasileiros_08,Rafaela acompanhou a leitura feita por Paulo Henrique.,8,0.378,0.25,rafael acompanhou a leitura feita por paulo emrique.,audios_tcc/piper_nomes_proprios_brasileiros_nomes_proprios_brasileiros_08.wav,OK,142.85714285714286,0.09259259259259259,False,0.32063317259146684
Kokoro,nomes_proprios_brasileiros,nomes_proprios_brasileiros_08,Rafaela acompanhou a leitura feita por Paulo Henrique.,8,3.191,0.5,há fela acompanhou a leitura feita por pauluins hic.,audios_tcc/kokoro_nomes_proprios_brasileiros_nomes_proprios_brasileiros_08.wav,OK,16.922594797869007,0.25925925925925924,False,1.4329393689429344
XTTS,nomes_proprios_brasileiros,nomes_proprios_brasileiros_08,Rafaela acompanhou a leitura feita por Paulo Henrique.,8,15.33,0.0,rafaela acompanhou a leitura feita por paulo henrique.,audios_tcc/xtts_nomes_proprios_brasileiros_nomes_proprios_brasileiros_08.wav,OK,3.522504892367906,0.05555555555555555,True,2.7930039069823738
Piper,nomes_proprios_brasileiros,nomes_proprios_brasileiros_09,Camila avisou Daniela sobre a mudança de cronograma.,8,0.405,0.0,camila avisou daniela sobre a mudança de cronograma.,audios_tcc/piper_nomes_proprios_brasileiros_nomes_proprios_brasileiros_09.wav,OK,128.39506172839506,0.038461538461538464,True,0.3400373027857091
Kokoro,nomes_proprios_brasileiros,nomes_proprios_brasileiros_09,Camila avisou Daniela sobre a mudança de cronograma.,8,2.86,0.0,camila avisou daniela sobre a mudança de cronograma.,audios_tcc/kokoro_nomes_proprios_brasileiros_nomes_proprios_brasileiros_09.wav,OK,18.181818181818183,0.038461538461538464,True,1.3506671834767394
XTTS,nomes_proprios_brasileiros,nomes_proprios_brasileiros_09,Camila avisou Daniela sobre a mudança de cronograma.,8,16.411,0.125,camila avisou daniela sobre a mudança de cronograma.com.,audios_tcc/xtts_nomes_proprios_brasileiros_nomes_proprios_brasileiros_09.wav,OK,3.168606422521479,0.11538461538461539,False,2.8571021903844613
Piper,nomes_proprios_brasileiros,nomes_proprios_brasileiros_10,Thiago Lopes recebeu orientação de Renata Carvalho.,7,0.417,0.4286,diago lops recebeu a orientação de renata carvalho.,audios_tcc/piper_nomes_proprios_brasileiros_nomes_proprios_brasileiros_10.wav,OK,122.3021582733813,0.1568627450980392,False,0.3485419607085434
Kokoro,nomes_proprios_brasileiros,nomes_proprios_brasileiros_10,Thiago Lopes recebeu orientação de Renata Carvalho.,7,2.95,0.1429,tiago lopes recebeu orientação de renata carvalho.,audios_tcc/kokoro_nomes_proprios_brasileiros_nomes_proprios_brasileiros_10.wav,OK,17.28813559322034,0.09803921568627451,False,1.3737155789130306
XTTS,nomes_proprios_brasileiros,nomes_proprios_brasileiros_10,Thiago Lopes recebeu orientação de Renata Carvalho.,7,18.643,0.4286,tiago lopes recebeu orientação de renata carvalho. ponto b.,audios_tcc/xtts_nomes_proprios_brasileiros_nomes_proprios_brasileiros_10.wav,OK,2.7356112213699513,0.27450980392156865,False,2.9777210407521393
Piper,nomes_internacionais,nomes_internacionais_01,Michael Johnson enviou uma mensagem para Catherine Miller.,8,0.37,0.375,michael johnson enviou uma mensagem para a caterina e miller.,audios_tcc/piper_nomes_internacionais_nomes_internacionais_01.wav,OK,156.75675675675677,0.15517241379310345,False,0.31481073984003355
Kokoro,nomes_internacionais,nomes_internacionais_01,Michael Johnson enviou uma mensagem para Catherine Miller.,8,3.771,0.5,"en michael lepth, johnson enviou uma mensagem para a caterini miller.",audios_tcc/kokoro_nomes_internacionais_nomes_internacionais_01.wav,OK,15.380535666931848,0.3103448275862069,False,1.56255592653397
XTTS,nomes_internacionais,nomes_internacionais_01,Michael Johnson enviou uma mensagem para Catherine Miller.,8,16.48,0.0,michael johnson enviou uma mensagem para catherine miller.,audios_tcc/xtts_nomes_internacionais_nomes_internacionais_01.wav,OK,3.5194174757281553,0.06896551724137931,True,2.8610573702273894
Piper,nomes_internacionais,nomes_internacionais_02,Sofia Rossi participou da reunião com Matteo Bianchi.,8,0.395,0.25,sofia rossi participou da reunião com mateo bianshi.,audios_tcc/piper_nomes_internacionais_nomes_internacionais_02.wav,OK,134.1772151898734,0.11320754716981132,False,0.33289441527332897
Kokoro,nomes_internacionais,nomes_internacionais_02,Sofia Rossi participou da reunião com Matteo Bianchi.,8,3.086,0.125,sofia rossi participou da reunião com mateo bianchi.,audios_tcc/kokoro_nomes_internacionais_nomes_internacionais_02.wav,OK,17.174335709656514,0.09433962264150944,False,1.4075664963954302
XTTS,nomes_internacionais,nomes_internacionais_02,Sofia Rossi participou da reunião com Matteo Bianchi.,8,22.451,0.25,sofia rossi participou da reunião com matéo bianchi.com,audios_tcc/xtts_nomes_internacionais_nomes_internacionais_02.wav,OK,2.3606966282125517,0.16981132075471697,False,3.154913137906303
Piper,nomes_internacionais,nomes_internacionais_03,Yuki Tanaka apresentou o protótipo para Kenji Sato.,8,0.418,0.625,e o kitanaca apresentou o protótipo para quem dissato.,audios_tcc/piper_nomes_internacionais_nomes_internacionais_03.wav,OK,122.00956937799043,0.27450980392156865,False,0.34924742810993575
Kokoro,nomes_internacionais,nomes_internacionais_03,Yuki Tanaka apresentou o protótipo para Kenji Sato.,8,3.285,0.625,e o kitanaka apresentou o protótipo para quem diz sato.,audios_tcc/kokoro_nomes_internacionais_nomes_internacionais_03.wav,OK,15.52511415525114,0.2549019607843137,False,1.4551205520497432
XTTS,nomes_internacionais,nomes_internacionais_03,Yuki Tanaka apresentou o protótipo para Kenji Sato.,8,17.9,0.625,e o que tanaka apresentou o protótipo para quem dissato.,audios_tcc/xtts_nomes_internacionais_nomes_internacionais_03.wav,OK,2.849162011173185,0.29411764705882354,False,2.9391619220655967
Piper,nomes_internacionais,nomes_internacionais_04,Fatima Al-Hassan revisou o documento com Omar Khaled.,8,0.372,0.875,fatma a o arsar revisou o documento com o marca led.,audios_tcc/piper_nomes_internacionais_nomes_internacionais_04.wav,OK,142.4731182795699,0.2641509433962264,False,0.31626952930369345
Kokoro,nomes_internacionais,nomes_internacionais_04,Fatima Al-Hassan revisou o documento com Omar Khaled.,8,2.928,0.375,fatima al-assan revisou o documento com o mar khaled.,audios_tcc/kokoro_nomes_internacionais_nomes_internacionais_04.wav,OK,18.101092896174865,0.11320754716981132,False,1.3681303904922195
XTTS,nomes_internacionais,nomes_internacionais_04,Fatima Al-Hassan revisou o documento com Omar Khaled.,8,17.512,0.5,fatima alraçã revisou o documento com o mar caled.,audios_tcc/xtts_nomes_internacionais_nomes_internacionais_04.wav,OK,3.0264961169483784,0.22641509433962265,False,2.9184191704513207
Piper,nomes_internacionais,nomes_internacionais_05,Jean Dupont conversou com Claire Bernard sobre o cronograma.,9,0.397,0.7778,"dindo, ponte com o verso com clair bernard sobre o conograma.",audios_tcc/piper_nomes_internacionais_nomes_internacionais_05.wav,OK,151.13350125944584,0.2833333333333333,False,0.3343270802748248
Kokoro,nomes_internacionais,nomes_internacionais_05,Jean Dupont conversou com Claire Bernard sobre o cronograma.,9,3.372,0.4444,diendo ponte conversou com clare bernardo sobre o cronograma.,audios_tcc/kokoro_nomes_internacionais_nomes_internacionais_05.wav,OK,17.793594306049823,0.18333333333333332,False,1.475220570314292
XTTS,nomes_internacionais,nomes_internacionais_05,Jean Dupont conversou com Claire Bernard sobre o cronograma.,9,18.721,0.7778,jando o pom conversou com o clébernar sobre o cronograma ponto.,audios_tcc/xtts_nomes_internacionais_nomes_internacionais_05.wav,OK,3.2049570001602476,0.38333333333333336,False,2.9816840578279318
Piper,nomes_internacionais,nomes_internacionais_06,Luca Moretti encontrou Giulia Conti no laboratório.,7,0.35,0.8571,luca morecci encontrou hoje ele e a contínua laboratório.,audios_tcc/piper_nomes_internacionais_nomes_internacionais_06.wav,OK,145.71428571428572,0.37254901960784315,False,0.30010459245033805
Kokoro,nomes_internacionais,nomes_internacionais_06,Luca Moretti encontrou Giulia Conti no laboratório.,7,3.295,0.5714,luca morecci encontrou o jolia conte no laboratório.,audios_tcc/kokoro_nomes_internacionais_nomes_internacionais_06.wav,OK,15.477996965098635,0.19607843137254902,False,1.4574515554362186
XTTS,nomes_internacionais,nomes_internacionais_06,Luca Moretti encontrou Giulia Conti no laboratório.,7,23.925,0.5714,luca moreci encontrou julia. continue o laboratório.,audios_tcc/xtts_nomes_internacionais_nomes_internacionais_06.wav,OK,2.1316614420062696,0.23529411764705882,False,3.215871315847902
Piper,nomes_internacionais,nomes_internacionais_07,Emily Watson recebeu o e-mail de Daniel Smith às nove horas.,11,0.466,0.4545,emily doatzon recebeu o e-mail de daniels mitas 9 horas.,audios_tcc/piper_nomes_internacionais_nomes_internacionais_07.wav,OK,128.75536480686694,0.23333333333333334,False,0.38253760346445975
Kokoro,nomes_internacionais,nomes_internacionais_07,Emily Watson recebeu o e-mail de Daniel Smith às nove horas.,11,3.739,0.4545,emilio watson recebeu o email de daniel smith as noviores.,audios_tcc/kokoro_nomes_internacionais_nomes_internacionais_07.wav,OK,16.047071409467772,0.2,False,1.5558261429854512
XTTS,nomes_internacionais,nomes_internacionais_07,Emily Watson recebeu o e-mail de Daniel Smith às nove horas.,11,24.521,0.0909,emily watson recebeu o e-mail de daniel smith às 9 horas.,audios_tcc/xtts_nomes_internacionais_nomes_internacionais_07.wav,OK,2.446882264181722,0.13333333333333333,False,3.239501642661857
Piper,nomes_internacionais,nomes_internacionais_08,Hans Müller discutiu o experimento com Greta Schneider.,8,0.378,0.375,hans miller discutiu o experimento com breta sineader.,audios_tcc/piper_nomes_internacionais_nomes_internacionais_08.wav,OK,145.5026455026455,0.14545454545454545,False,0.32063317259146684
Kokoro,nomes_internacionais,nomes_internacionais_08,Hans Müller discutiu o experimento com Greta Schneider.,8,3.011,0.375,hans miller discutiu o experimento com gratash neider.,audios_tcc/kokoro_nomes_internacionais_nomes_internacionais_08.wav,OK,18.26635669212886,0.16363636363636364,False,1.3890405867879159
XTTS,nomes_internacionais,nomes_internacionais_08,Hans Müller discutiu o experimento com Greta Schneider.,8,22.627,0.125,hans miller discutiu o experimento com greta schneider.,audios_tcc/xtts_nomes_internacionais_nomes_internacionais_08.wav,OK,2.430724355858046,0.09090909090909091,False,3.1623901258813385
Piper,nomes_internacionais,nomes_internacionais_09,Olivia Brown compartilhou os dados com William Harris.,8,0.399,0.25,olívia brom compartilhou os dados com william harris.,audios_tcc/piper_nomes_internacionais_nomes_internacionais_09.wav,OK,135.33834586466165,0.12962962962962962,False,0.3357576956833441
Kokoro,nomes_internacionais,nomes_internacionais_09,Olivia Brown compartilhou os dados com William Harris.,8,2.927,0.25,o livia brown compartilhou os dados com william harris.,audios_tcc/kokoro_nomes_internacionais_nomes_internacionais_09.wav,OK,18.448923812777586,0.09259259259259259,False,1.3678757755958726
XTTS,nomes_internacionais,nomes_internacionais_09,Olivia Brown compartilhou os dados com William Harris.,8,20.861,0.125,olivia brown compartilhou os dados com william harris.eu.,audios_tcc/xtts_nomes_internacionais_nomes_internacionais_09.wav,OK,2.5885623891472123,0.12962962962962962,False,3.084704227356255
Piper,nomes_internacionais,nomes_internacionais_10,Miguel Ángel preparou a apresentação com Lucía Fernández.,8,0.445,0.25,miguel ándio preparou a apresentação com lucia fernández.,audios_tcc/piper_nomes_internacionais_nomes_internacionais_10.wav,OK,128.08988764044943,0.14035087719298245,False,0.36810932156439546
Kokoro,nomes_internacionais,nomes_internacionais_10,Miguel Ángel preparou a apresentação com Lucía Fernández.,8,3.301,0.25,miguel ándio preparou a apresentação com lucia fernández.,audios_tcc/kokoro_nomes_internacionais_nomes_internacionais_10.wav,OK,17.26749469857619,0.14035087719298245,False,1.4588475538015993
XTTS,nomes_internacionais,nomes_internacionais_10,Miguel Ángel preparou a apresentação com Lucía Fernández.,8,16.5,0.125,miguel ángel preparou a apresentação com lucia fernández.,audios_tcc/xtts_nomes_internacionais_nomes_internacionais_10.wav,OK,3.4545454545454546,0.08771929824561403,False,2.8622008809294686
Piper,termos_tecnicos_academicos,termos_tecnicos_academicos_01,"O benchmark comparou latência, inteligibilidade e custo computacional dos modelos.",10,0.582,0.0,"o benchmark comparou latência, inteligibilidade e custo computacional dos modelos.",audios_tcc/piper_termos_tecnicos_academicos_termos_tecnicos_academicos_01.wav,OK,140.89347079037802,0.012195121951219513,True,0.4586898693454621
Kokoro,termos_tecnicos_academicos,termos_tecnicos_academicos_01,"O benchmark comparou latência, inteligibilidade e custo computacional dos modelos.",10,4.621,0.0,"o benchmark comparou latência, inteligibilidade e custo computacional dos modelos.",audios_tcc/kokoro_termos_tecnicos_academicos_termos_tecnicos_academicos_01.wav,OK,17.745076823198442,0.012195121951219513,True,1.726509584019938
XTTS,termos_tecnicos_academicos,termos_tecnicos_academicos_01,"O benchmark comparou latência, inteligibilidade e custo computacional dos modelos.",10,24.824,0.0,"o benchmark comparou latência, inteligibilidade e custo computacional dos modelos.",audios_tcc/xtts_termos_tecnicos_academicos_termos_tecnicos_academicos_01.wav,OK,3.3032549145987753,0.012195121951219513,True,3.2513042920875384
Piper,termos_tecnicos_academicos,termos_tecnicos_academicos_02,A inferência foi executada em ambiente Colab com dependências controladas por versão.,12,0.578,0.0833,a inferência foi executada em ambiente colar com dependências controladas por versão.,audios_tcc/piper_termos_tecnicos_academicos_termos_tecnicos_academicos_02.wav,OK,147.05882352941177,0.03529411764705882,False,0.4561582224236825
Kokoro,termos_tecnicos_academicos,termos_tecnicos_academicos_02,A inferência foi executada em ambiente Colab com dependências controladas por versão.,12,5.116,0.0,a inferência foi executada em ambiente colab com dependências controladas por versão.,audios_tcc/kokoro_termos_tecnicos_academicos_termos_tecnicos_academicos_02.wav,OK,16.614542611415168,0.023529411764705882,True,1.8109082880668157
XTTS,termos_tecnicos_academicos,termos_tecnicos_academicos_02,A inferência foi executada em ambiente Colab com dependências controladas por versão.,12,28.96,0.25,a inferência foi executada em ambiente colabe com dependências controladas por versão ponto.,audios_tcc/xtts_termos_tecnicos_academicos_termos_tecnicos_academicos_02.wav,OK,2.935082872928177,0.10588235294117647,False,3.3998631586490187
Piper,termos_tecnicos_academicos,termos_tecnicos_academicos_03,O pipeline de avaliação utilizou transcrição automática e cálculo de WER.,11,0.634,0.1818,o pipelini de avaliação utilizou transcrição automática e cálculo de wr.,audios_tcc/piper_termos_tecnicos_academicos_termos_tecnicos_academicos_03.wav,OK,115.14195583596215,0.0684931506849315,False,0.4910309964378111
Kokoro,termos_tecnicos_academicos,termos_tecnicos_academicos_03,O pipeline de avaliação utilizou transcrição automática e cálculo de WER.,11,5.105,0.0909,o pipeline de avaliação utilizou transcrição automática e cálculo de wr.,audios_tcc/kokoro_termos_tecnicos_academicos_termos_tecnicos_academicos_03.wav,OK,14.299706170421155,0.0547945205479452,False,1.809108107562668
XTTS,termos_tecnicos_academicos,termos_tecnicos_academicos_03,O pipeline de avaliação utilizou transcrição automática e cálculo de WER.,11,32.757,0.2727,o pai pelin de avaliação utilizou transcrição automática e cálculo de url.txt.,audios_tcc/xtts_termos_tecnicos_academicos_termos_tecnicos_academicos_03.wav,OK,2.2285313062856797,0.1506849315068493,False,3.5191878032200035
Piper,termos_tecnicos_academicos,termos_tecnicos_academicos_04,A arquitetura do sistema prioriza reprodutibilidade experimental e rastreabilidade dos dados.,11,0.67,0.1818,a arquitetura do sistema prioriza reproduitabilidade experimental e racerabilidade dos dados.,audios_tcc/piper_termos_tecnicos_academicos_termos_tecnicos_academicos_04.wav,OK,138.8059701492537,0.06451612903225806,False,0.5128236264286637
Kokoro,termos_tecnicos_academicos,termos_tecnicos_academicos_04,A arquitetura do sistema prioriza reprodutibilidade experimental e rastreabilidade dos dados.,11,6.052,0.2727,"arquitetura do sistema prioriza, reproduitabilidade experimental e rastreabilidade dos dados.",audios_tcc/kokoro_termos_tecnicos_academicos_termos_tecnicos_academicos_04.wav,OK,15.366820885657635,0.053763440860215055,False,1.9533112645356236
XTTS,termos_tecnicos_academicos,termos_tecnicos_academicos_04,A arquitetura do sistema prioriza reprodutibilidade experimental e rastreabilidade dos dados.,11,31.976,0.0909,a arquitetura do sistema prioriza reproduitabilidade experimental e rastreabilidade dos dados.,audios_tcc/xtts_termos_tecnicos_academicos_termos_tecnicos_academicos_04.wav,OK,2.9084313234926196,0.03225806451612903,False,3.4957800241481034
Piper,termos_tecnicos_academicos,termos_tecnicos_academicos_05,Os resultados foram consolidados em DataFrame para análise estatística descritiva.,10,0.593,0.3,os resultados foram consolidados em data fame para análise estatística discretiva.,audios_tcc/piper_termos_tecnicos_academicos_termos_tecnicos_academicos_05.wav,OK,138.27993254637437,0.07317073170731707,False,0.46561903092791146
Kokoro,termos_tecnicos_academicos,termos_tecnicos_academicos_05,Os resultados foram consolidados em DataFrame para análise estatística descritiva.,10,5.304,0.2,os resultados foram consolidados em data frame para análise estatística descritiva.,audios_tcc/kokoro_termos_tecnicos_academicos_termos_tecnicos_academicos_05.wav,OK,15.460030165912517,0.04878048780487805,False,1.841184352555578
XTTS,termos_tecnicos_academicos,termos_tecnicos_academicos_05,Os resultados foram consolidados em DataFrame para análise estatística descritiva.,10,46.942,0.1,os resultados foram consolidados em dataframe para análise e estatística descritiva.,audios_tcc/xtts_termos_tecnicos_academicos_termos_tecnicos_academicos_05.wav,OK,1.7468365216650334,0.06097560975609756,False,3.8699919469512185
Piper,termos_tecnicos_academicos,termos_tecnicos_academicos_06,"A síntese neural de fala evoluiu com modelos baseados em atenção, difusão e transformers.",14,0.685,0.1429,"a síntese neural de fala evoluiu com modelos baseados em atenção, de fusão e transformers.",audios_tcc/piper_termos_tecnicos_academicos_termos_tecnicos_academicos_06.wav,OK,129.92700729927006,0.033707865168539325,False,0.521765563804325
Kokoro,termos_tecnicos_academicos,termos_tecnicos_academicos_06,"A síntese neural de fala evoluiu com modelos baseados em atenção, difusão e transformers.",14,5.507,0.3571,a cintez ineral de fala evoluiu com modelos baseados em atenção de fusão e transformers.,audios_tcc/kokoro_termos_tecnicos_academicos_termos_tecnicos_academicos_06.wav,OK,16.161249319048483,0.11235955056179775,False,1.872878520512847
XTTS,termos_tecnicos_academicos,termos_tecnicos_academicos_06,"A síntese neural de fala evoluiu com modelos baseados em atenção, difusão e transformers.",14,30.946,0.5,"a cintes ineral de fala evoluí-o como modelos baseados em atenção, de fusão e transformas.",audios_tcc/xtts_termos_tecnicos_academicos_termos_tecnicos_academicos_06.wav,OK,2.8759775092095907,0.15730337078651685,False,3.464046977367765
Piper,termos_tecnicos_academicos,termos_tecnicos_academicos_07,A metodologia contempla avaliação objetiva e interpretação qualitativa da naturalidade perceptiva.,11,0.735,0.1818,a metodologia contempla a avaliação objetiva e interpretação qualitativa da naturalidade percevativa.,audios_tcc/piper_termos_tecnicos_academicos_termos_tecnicos_academicos_07.wav,OK,133.33333333333334,0.05102040816326531,False,0.5510074133988225
Kokoro,termos_tecnicos_academicos,termos_tecnicos_academicos_07,A metodologia contempla avaliação objetiva e interpretação qualitativa da naturalidade perceptiva.,11,5.751,0.1818,a metodologia contempla a avaliação objetiva e interpretação qualitativa da naturalidade percepciona.,audios_tcc/kokoro_termos_tecnicos_academicos_termos_tecnicos_academicos_07.wav,OK,17.040514693096853,0.061224489795918366,False,1.9096906420597335
XTTS,termos_tecnicos_academicos,termos_tecnicos_academicos_07,A metodologia contempla avaliação objetiva e interpretação qualitativa da naturalidade perceptiva.,11,29.091,0.1818,a metodologia contempla a avaliação objetiva e interpretação qualitativa da naturalidade percepitiva.,audios_tcc/xtts_termos_tecnicos_academicos_termos_tecnicos_academicos_07.wav,OK,3.3687394726891475,0.04081632653061224,False,3.404226123722165
Piper,termos_tecnicos_academicos,termos_tecnicos_academicos_08,A amostragem textual foi estratificada por categoria linguística e complexidade lexical.,11,0.614,0.1818,a mostragem textual foi stratificada por categoria linguística e complexidade lexical.,audios_tcc/piper_termos_tecnicos_academicos_termos_tecnicos_academicos_08.wav,OK,143.32247557003257,0.03409090909090909,False,0.47871556984775704
Kokoro,termos_tecnicos_academicos,termos_tecnicos_academicos_08,A amostragem textual foi estratificada por categoria linguística e complexidade lexical.,11,5.144,0.1818,a mostragem intestual foi estratificada por categoria linguística e complexidade lexical.,audios_tcc/kokoro_termos_tecnicos_academicos_termos_tecnicos_academicos_08.wav,OK,17.107309486780714,0.056818181818181816,False,1.815475995845371
XTTS,termos_tecnicos_academicos,termos_tecnicos_academicos_08,A amostragem textual foi estratificada por categoria linguística e complexidade lexical.,11,31.849,0.2727,a mostragem textual foi stratificada por categoria linguística e complexidade lexical.umb,audios_tcc/xtts_termos_tecnicos_academicos_termos_tecnicos_academicos_08.wav,OK,2.7630380859681622,0.06818181818181818,False,3.4919213030669662
Piper,termos_tecnicos_academicos,termos_tecnicos_academicos_09,A validação dos áudios considerou tanto métricas automáticas quanto escuta crítica humana.,12,0.599,0.0833,a validação dos áudios considerou tantos métricas automáticas quanto escuta crítica humana.,audios_tcc/piper_termos_tecnicos_academicos_termos_tecnicos_academicos_09.wav,OK,150.25041736227047,0.022222222222222223,False,0.46937843385181716
Kokoro,termos_tecnicos_academicos,termos_tecnicos_academicos_09,A validação dos áudios considerou tanto métricas automáticas quanto escuta crítica humana.,12,5.18,0.0,a validação dos áudios considerou tanto métricas automáticas quanto escuta crítica humana.,audios_tcc/kokoro_termos_tecnicos_academicos_termos_tecnicos_academicos_09.wav,OK,17.374517374517374,0.011111111111111112,True,1.8213182714695995
XTTS,termos_tecnicos_academicos,termos_tecnicos_academicos_09,A validação dos áudios considerou tanto métricas automáticas quanto escuta crítica humana.,12,39.493,0.1667,a avalidação dos áudios considerou tanto métricas automáticas quanto escuta crítica humana.peable.,audios_tcc/xtts_termos_tecnicos_academicos_termos_tecnicos_academicos_09.wav,OK,2.2788848656723975,0.1,False,3.701129119667852
Piper,termos_tecnicos_academicos,termos_tecnicos_academicos_10,"O estudo discute trade-offs entre expressividade, velocidade de geração e acessibilidade computacional.",12,0.817,0.1667,"o estudo discute trade os entre expressividade, velocidade de geração e acessibilidade computacional.",audios_tcc/piper_termos_tecnicos_academicos_termos_tecnicos_academicos_10.wav,OK,126.07099143206855,0.038834951456310676,False,0.5971867894140341
Kokoro,termos_tecnicos_academicos,termos_tecnicos_academicos_10,"O estudo discute trade-offs entre expressividade, velocidade de geração e acessibilidade computacional.",12,6.105,0.1667,"o estudo discute tradi ofs entre expressividade, velocidade de geração e acessibilidade computacional.",audios_tcc/kokoro_termos_tecnicos_academicos_termos_tecnicos_academicos_10.wav,OK,16.87141687141687,0.038834951456310676,False,1.960798761549064
XTTS,termos_tecnicos_academicos,termos_tecnicos_academicos_10,"O estudo discute trade-offs entre expressividade, velocidade de geração e acessibilidade computacional.",12,41.234,0.0833,"o estudo discute trade-offs entre expressividade, velocidade de geração e acessibilidade computacional.pum.",audios_tcc/xtts_termos_tecnicos_academicos_termos_tecnicos_academicos_10.wav,OK,2.4979385943638746,0.04854368932038835,False,3.7432255838540494
Piper,regionalismos_e_girias,regionalismos_e_girias_01,"Oxente, esse áudio saiu melhor do que eu esperava.",9,0.383,0.2222,"o chente, esse áudio saiu melhor do que eu esperava.",audios_tcc/piper_regionalismos_e_girias_regionalismos_e_girias_01.wav,OK,130.54830287206266,0.08,False,0.32425505268262117
Kokoro,regionalismos_e_girias,regionalismos_e_girias_01,"Oxente, esse áudio saiu melhor do que eu esperava.",9,3.128,0.2222,"o chente, esse áudio saiu melhor do que eu esperava.",audios_tcc/kokoro_regionalismos_e_girias_regionalismos_e_girias_01.wav,OK,15.9846547314578,0.08,False,1.4177930281792617
XTTS,regionalismos_e_girias,regionalismos_e_girias_01,"Oxente, esse áudio saiu melhor do que eu esperava.",9,15.906,0.2222,o accente esse áudio saiu melhor do que eu esperava.,audios_tcc/xtts_regionalismos_e_girias_regionalismos_e_girias_01.wav,OK,3.14346787375833,0.12,False,2.827668588506736
Piper,regionalismos_e_girias,regionalismos_e_girias_02,"Uai, o modelo respondeu rapidinho nesse teste.",7,0.48,0.0,"uai, o modelo respondeu rapidinho nesse teste.",audios_tcc/piper_regionalismos_e_girias_regionalismos_e_girias_02.wav,OK,95.83333333333334,0.021739130434782608,True,0.3920420877760237
Kokoro,regionalismos_e_girias,regionalismos_e_girias_02,"Uai, o modelo respondeu rapidinho nesse teste.",7,2.603,0.2857,"o i, o modelo respondeu rapidinho nesse teste.",audios_tcc/kokoro_regionalismos_e_girias_regionalismos_e_girias_02.wav,OK,17.67191701882443,0.043478260869565216,False,1.2817668317659563
XTTS,regionalismos_e_girias,regionalismos_e_girias_02,"Uai, o modelo respondeu rapidinho nesse teste.",7,14.305,0.1429,"oai, o modelo respondeu rapidinho nesse teste.",audios_tcc/xtts_regionalismos_e_girias_regionalismos_e_girias_02.wav,OK,3.2156588605382734,0.021739130434782608,False,2.7281795723973756
